age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y 
33,technician,divorced,secondary,no,4369,yes,no,unknown,21,433,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,138,yes,no,unknown,8,283,3,-1,0,unknown,no
51,blue-collar,married,secondary,no,279,no,no,cellular,28,64,3,-1,0,unknown,no
59,technician,married,secondary,no,2613,no,no,cellular,5,79,1,-1,0,unknown,no
30,management,single,tertiary,no,7788,no,no,cellular,6,391,4,-1,0,unknown,no
54,self-employed,married,primary,no,1463,no,no,unknown,20,60,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,853,no,no,unknown,16,24,5,-1,0,unknown,no
25,blue-collar,single,secondary,no,303,no,no,cellular,18,252,1,92,1,success,yes
61,retired,married,secondary,no,479,no,no,cellular,22,464,5,-1,0,unknown,no
47,housemaid,single,primary,no,2785,yes,no,cellular,13,570,1,-1,0,unknown,yes
42,blue-collar,married,secondary,no,-1664,yes,no,unknown,13,169,1,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,-566,yes,no,unknown,26,248,2,-1,0,unknown,no
58,blue-collar,married,primary,no,42,yes,no,cellular,9,96,6,264,3,failure,no
27,student,single,secondary,no,67,no,no,telephone,14,239,1,-1,0,unknown,yes
28,student,single,tertiary,no,0,no,no,cellular,28,294,2,105,7,other,yes
32,technician,married,secondary,no,0,no,no,unknown,2,68,21,-1,0,unknown,no
60,retired,married,primary,no,1906,no,no,telephone,2,79,1,60,2,other,no
34,entrepreneur,married,tertiary,no,-508,yes,no,cellular,2,282,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,6767,yes,no,cellular,11,431,1,172,2,failure,no
53,technician,divorced,secondary,no,281,yes,no,cellular,17,171,2,337,9,other,no
37,admin.,married,unknown,no,734,yes,no,unknown,21,1106,1,-1,0,unknown,no
34,services,married,secondary,no,9,yes,no,cellular,17,655,1,-1,0,unknown,no
32,blue-collar,married,primary,yes,-148,yes,no,cellular,4,326,3,357,15,other,no
37,technician,married,secondary,no,523,yes,no,cellular,8,171,2,139,4,failure,no
60,blue-collar,married,secondary,no,2620,yes,no,unknown,30,523,1,-1,0,unknown,no
32,technician,married,secondary,no,2802,no,no,cellular,20,157,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,401,yes,no,unknown,13,373,1,-1,0,unknown,no
52,entrepreneur,divorced,tertiary,no,199,yes,yes,cellular,3,373,1,236,2,failure,no
64,management,married,tertiary,no,3951,no,no,cellular,29,164,1,-1,0,unknown,yes
51,management,married,tertiary,no,2455,yes,no,cellular,21,553,1,-1,0,unknown,yes
34,blue-collar,single,primary,no,4260,yes,no,cellular,15,375,1,-1,0,unknown,no
60,retired,divorced,tertiary,no,4,yes,no,cellular,2,415,1,190,5,failure,yes
35,services,married,secondary,no,27,yes,yes,cellular,5,442,2,278,3,failure,no
59,blue-collar,married,primary,no,3540,no,no,cellular,8,165,1,-1,0,unknown,no
36,management,single,tertiary,no,436,no,no,cellular,13,567,1,595,2,failure,yes
32,entrepreneur,married,tertiary,no,3192,no,no,cellular,20,44,1,-1,0,unknown,no
39,admin.,married,secondary,no,394,no,no,cellular,29,551,2,-1,0,unknown,no
44,technician,divorced,secondary,no,14,no,no,cellular,13,234,1,-1,0,unknown,yes
39,services,single,secondary,no,-189,yes,no,unknown,30,76,9,-1,0,unknown,no
42,blue-collar,married,secondary,no,171,yes,no,unknown,14,55,1,-1,0,unknown,no
44,management,divorced,secondary,no,0,yes,no,telephone,19,319,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,96,yes,no,cellular,13,348,3,256,2,failure,yes
63,retired,married,unknown,no,1849,no,no,cellular,25,125,6,177,2,failure,no
24,blue-collar,single,secondary,no,174,yes,yes,cellular,18,487,1,-1,0,unknown,yes
58,entrepreneur,married,secondary,no,0,no,yes,cellular,21,56,2,-1,0,unknown,no
37,admin.,single,tertiary,no,3954,yes,no,cellular,12,87,1,117,2,failure,no
34,unemployed,single,unknown,no,517,no,no,cellular,6,791,3,-1,0,unknown,no
46,services,married,secondary,no,561,yes,no,cellular,9,84,4,256,7,failure,no
31,management,single,tertiary,no,6495,no,no,cellular,4,383,2,35,3,failure,no
49,admin.,married,secondary,no,326,yes,no,unknown,7,99,2,-1,0,unknown,no
28,student,single,secondary,no,5916,no,no,cellular,11,344,1,81,6,failure,no
26,services,single,secondary,no,81,yes,no,cellular,28,63,2,-1,0,unknown,no
28,blue-collar,married,primary,no,103,yes,no,unknown,20,41,28,-1,0,unknown,no
41,technician,married,secondary,no,767,yes,yes,unknown,6,204,1,-1,0,unknown,no
60,blue-collar,married,primary,no,3820,no,no,unknown,15,186,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,846,yes,no,cellular,31,437,2,-1,0,unknown,no
37,admin.,married,secondary,no,525,yes,no,unknown,23,425,1,-1,0,unknown,no
41,unemployed,married,secondary,no,1077,yes,yes,telephone,9,207,3,387,2,failure,yes
31,management,single,tertiary,no,730,no,no,cellular,27,108,6,-1,0,unknown,no
27,technician,single,secondary,no,299,yes,no,cellular,5,29,7,-1,0,unknown,no
45,technician,married,secondary,no,983,yes,no,cellular,7,155,2,-1,0,unknown,no
28,student,married,secondary,no,0,no,no,unknown,25,201,1,-1,0,unknown,no
35,services,single,secondary,no,0,no,no,cellular,18,339,1,-1,0,unknown,no
43,management,single,tertiary,no,11891,no,no,cellular,4,821,5,242,1,success,yes
36,management,single,tertiary,yes,-508,yes,no,cellular,17,832,2,-1,0,unknown,no
33,management,single,tertiary,no,335,no,no,cellular,29,130,4,-1,0,unknown,no
28,technician,single,tertiary,no,-214,yes,no,unknown,12,140,3,-1,0,unknown,no
50,management,married,secondary,no,2130,no,no,cellular,20,203,4,-1,0,unknown,no
33,management,married,tertiary,no,3401,no,no,cellular,20,253,1,-1,0,unknown,yes
30,management,married,tertiary,no,319,yes,yes,cellular,16,91,2,-1,0,unknown,no
29,self-employed,single,tertiary,no,814,no,no,unknown,13,461,1,-1,0,unknown,yes
39,management,divorced,tertiary,no,6,yes,no,cellular,28,139,2,-1,0,unknown,no
43,management,married,tertiary,no,2,no,yes,cellular,20,472,2,-1,0,unknown,no
44,technician,single,secondary,no,7138,no,no,cellular,8,809,2,-1,0,unknown,yes
59,blue-collar,married,primary,no,3587,no,yes,unknown,5,118,2,-1,0,unknown,no
50,blue-collar,divorced,primary,no,-677,no,no,cellular,10,387,1,-1,0,unknown,no
78,retired,married,primary,no,832,no,no,telephone,11,97,3,-1,0,unknown,no
25,blue-collar,single,secondary,no,491,yes,no,unknown,21,393,1,-1,0,unknown,no
33,admin.,married,secondary,no,-370,yes,no,cellular,7,261,1,345,1,failure,yes
57,housemaid,married,primary,no,1969,no,no,cellular,14,286,3,-1,0,unknown,no
42,management,married,tertiary,no,1093,yes,no,unknown,14,260,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,1000,yes,no,unknown,12,1268,2,-1,0,unknown,yes
33,blue-collar,single,primary,no,92,yes,no,unknown,9,127,1,-1,0,unknown,no
33,admin.,married,tertiary,no,0,yes,yes,cellular,9,389,3,-1,0,unknown,no
27,admin.,single,tertiary,no,4991,yes,no,cellular,13,123,1,-1,0,unknown,no
43,technician,single,secondary,no,799,yes,yes,unknown,29,13,3,-1,0,unknown,no
52,management,married,tertiary,no,-1224,yes,no,cellular,7,253,4,-1,0,unknown,no
45,management,married,tertiary,no,1866,no,no,unknown,11,116,7,-1,0,unknown,no
44,blue-collar,married,secondary,no,0,yes,no,cellular,17,139,3,-1,0,unknown,no
43,blue-collar,single,primary,no,181,yes,no,cellular,7,174,1,343,2,failure,no
53,blue-collar,married,secondary,no,-214,yes,no,unknown,20,49,4,-1,0,unknown,no
34,services,single,primary,no,654,no,no,unknown,3,604,14,-1,0,unknown,no
32,management,married,secondary,no,134,yes,yes,cellular,15,532,3,-1,0,unknown,yes
43,blue-collar,married,primary,no,2105,yes,no,cellular,31,36,2,-1,0,unknown,no
35,technician,single,tertiary,no,1924,yes,no,cellular,20,285,1,-1,0,unknown,no
26,admin.,single,secondary,no,338,no,no,cellular,29,209,1,188,2,unknown,yes
29,admin.,married,secondary,no,1489,yes,no,cellular,20,399,1,-1,0,unknown,no
25,services,single,secondary,no,5,no,yes,cellular,30,84,6,-1,0,unknown,no
32,blue-collar,married,primary,no,391,yes,no,cellular,17,728,1,-1,0,unknown,no
44,technician,single,unknown,no,1431,no,no,cellular,16,199,2,-1,0,unknown,no
26,admin.,single,secondary,no,338,no,no,cellular,29,245,1,92,3,success,no
57,admin.,married,secondary,no,4391,no,no,telephone,4,1416,1,-1,0,unknown,yes
50,admin.,divorced,secondary,no,769,no,no,cellular,28,72,2,363,4,failure,no
43,management,married,tertiary,no,704,no,no,cellular,18,116,1,-1,0,unknown,no
51,management,married,tertiary,no,176,yes,yes,unknown,1,8,1,687,2,failure,no
49,management,married,secondary,no,362,yes,no,unknown,4,84,2,-1,0,unknown,no
32,management,single,tertiary,no,252,no,no,cellular,4,216,2,-1,0,unknown,no
54,self-employed,divorced,tertiary,no,0,yes,yes,cellular,29,309,3,-1,0,unknown,no
34,technician,married,secondary,no,563,yes,yes,cellular,29,32,15,-1,0,unknown,no
31,management,married,tertiary,no,131,no,no,cellular,18,332,2,-1,0,unknown,yes
37,blue-collar,married,primary,no,708,yes,no,telephone,2,51,1,-1,0,unknown,no
57,technician,divorced,secondary,no,470,no,no,cellular,5,480,3,-1,0,unknown,yes
40,services,married,primary,no,1082,yes,no,unknown,30,854,2,-1,0,unknown,yes
37,technician,married,secondary,yes,0,no,yes,cellular,24,101,1,-1,0,unknown,no
41,blue-collar,married,primary,no,-204,yes,yes,unknown,6,42,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,328,yes,no,cellular,20,72,1,264,9,failure,no
33,entrepreneur,married,tertiary,no,606,yes,no,cellular,2,194,1,-1,0,unknown,no
39,services,divorced,secondary,no,1062,yes,no,unknown,20,10,4,-1,0,unknown,no
29,unknown,single,secondary,no,1288,no,no,cellular,3,266,1,-1,0,unknown,no
26,services,married,secondary,no,116,no,no,cellular,5,319,2,-1,0,unknown,no
58,technician,married,secondary,no,1,no,no,cellular,2,333,1,64,2,failure,no
46,management,married,tertiary,no,583,yes,no,unknown,30,135,3,-1,0,unknown,no
29,admin.,single,secondary,no,27,yes,no,cellular,6,754,1,-1,0,unknown,yes
40,admin.,single,tertiary,no,27,no,no,cellular,20,467,2,-1,0,unknown,yes
32,technician,married,secondary,no,660,no,no,cellular,25,226,2,490,1,failure,yes
47,management,married,tertiary,no,3663,no,no,cellular,30,364,3,-1,0,unknown,yes
42,blue-collar,divorced,secondary,no,1450,no,no,cellular,4,394,2,-1,0,unknown,no
37,technician,married,secondary,no,-403,yes,no,unknown,30,31,6,-1,0,unknown,no
47,blue-collar,married,secondary,no,39,yes,no,unknown,15,160,1,-1,0,unknown,no
31,technician,married,tertiary,no,311,no,yes,cellular,8,385,2,-1,0,unknown,no
43,technician,married,secondary,no,1865,yes,no,cellular,17,155,1,186,1,failure,no
27,student,single,secondary,no,585,no,no,cellular,28,180,3,-1,0,unknown,no
51,blue-collar,married,secondary,no,19,no,no,cellular,15,292,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,1239,yes,no,cellular,18,90,1,-1,0,unknown,no
26,admin.,single,secondary,no,255,no,no,cellular,30,457,1,80,1,success,yes
72,retired,married,primary,no,3232,no,no,cellular,12,771,2,-1,0,unknown,no
26,technician,single,tertiary,no,468,yes,no,cellular,14,221,2,364,1,failure,no
32,blue-collar,married,primary,no,50,yes,no,cellular,13,275,1,370,2,failure,no
39,unemployed,divorced,secondary,no,193,yes,no,unknown,15,73,1,-1,0,unknown,no
35,management,divorced,tertiary,no,2885,no,no,cellular,13,199,3,43,8,other,yes
52,blue-collar,married,primary,no,9804,yes,yes,cellular,18,155,4,-1,0,unknown,no
23,blue-collar,single,unknown,no,817,yes,no,cellular,18,123,1,-1,0,unknown,no
26,admin.,married,secondary,no,383,yes,yes,cellular,7,238,2,-1,0,unknown,no
23,technician,single,secondary,no,4,yes,no,cellular,8,763,1,-1,0,unknown,yes
58,management,divorced,tertiary,no,-197,yes,no,unknown,27,277,4,-1,0,unknown,no
33,management,married,tertiary,no,1047,no,no,cellular,8,512,4,-1,0,unknown,yes
24,services,single,secondary,yes,-122,yes,no,unknown,13,1000,1,-1,0,unknown,yes
56,management,married,primary,no,7747,no,no,unknown,5,103,2,-1,0,unknown,no
43,technician,single,secondary,no,33,yes,no,unknown,27,93,10,-1,0,unknown,no
53,blue-collar,married,secondary,no,974,yes,no,unknown,26,197,2,-1,0,unknown,no
35,technician,single,secondary,no,417,no,no,cellular,19,92,4,-1,0,unknown,no
36,blue-collar,single,secondary,no,507,yes,no,cellular,22,210,1,-1,0,unknown,no
39,services,married,tertiary,no,16,no,no,unknown,19,32,1,-1,0,unknown,no
46,blue-collar,married,unknown,no,-619,yes,no,unknown,28,96,1,-1,0,unknown,no
29,admin.,single,secondary,no,854,no,no,cellular,20,175,5,95,1,other,no
33,management,married,tertiary,no,1064,yes,no,cellular,13,562,1,-1,0,unknown,yes
38,entrepreneur,married,tertiary,no,2069,yes,no,cellular,15,358,7,-1,0,unknown,no
29,technician,single,tertiary,no,1669,no,no,cellular,30,196,1,86,1,success,no
35,blue-collar,married,primary,no,159,yes,yes,cellular,12,826,1,-1,0,unknown,yes
51,admin.,divorced,secondary,no,-20,no,no,unknown,1,58,1,-1,0,unknown,no
44,management,married,tertiary,no,1954,no,no,cellular,2,294,1,-1,0,unknown,yes
51,admin.,divorced,secondary,no,520,no,yes,cellular,10,157,1,-1,0,unknown,no
34,unemployed,single,secondary,no,1965,no,no,telephone,4,714,1,-1,0,unknown,yes
32,management,married,tertiary,no,4733,no,no,cellular,30,532,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,2805,yes,no,cellular,14,173,6,353,23,failure,no
26,blue-collar,married,secondary,no,986,yes,no,unknown,5,209,3,-1,0,unknown,no
51,blue-collar,married,secondary,no,1840,yes,no,cellular,18,312,3,-1,0,unknown,no
42,technician,married,secondary,no,-556,yes,no,cellular,19,101,1,-1,0,unknown,no
36,blue-collar,married,unknown,no,70,yes,no,unknown,8,219,4,-1,0,unknown,no
28,entrepreneur,married,tertiary,no,4064,no,yes,cellular,11,93,2,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,91,2,185,1,success,no
50,unemployed,married,secondary,no,193,yes,no,unknown,18,305,6,-1,0,unknown,no
49,management,married,tertiary,no,502,no,no,cellular,22,379,4,-1,0,unknown,no
47,admin.,married,secondary,no,70,yes,no,cellular,5,144,4,374,2,success,yes
59,blue-collar,married,primary,no,4143,no,no,unknown,19,122,1,-1,0,unknown,no
39,technician,married,tertiary,no,14,no,no,cellular,28,114,2,-1,0,unknown,no
55,blue-collar,single,secondary,no,197,no,no,cellular,30,95,6,-1,0,unknown,no
59,retired,divorced,secondary,no,319,no,no,cellular,24,129,1,-1,0,unknown,no
50,management,married,tertiary,no,1859,no,no,cellular,11,85,5,-1,0,unknown,no
28,blue-collar,single,primary,no,-457,yes,no,unknown,15,43,9,-1,0,unknown,no
42,admin.,single,tertiary,no,634,no,no,cellular,31,451,2,-1,0,unknown,no
36,management,single,tertiary,no,2646,no,no,cellular,13,169,1,182,10,success,yes
30,self-employed,married,tertiary,no,1785,no,no,unknown,17,235,1,-1,0,unknown,yes
31,management,divorced,tertiary,no,883,yes,no,cellular,5,112,2,106,1,failure,yes
49,blue-collar,divorced,primary,no,73,no,yes,cellular,28,106,11,-1,0,unknown,no
25,blue-collar,single,secondary,no,-143,yes,yes,unknown,27,90,1,-1,0,unknown,no
38,technician,single,secondary,no,2442,no,no,cellular,27,161,1,100,3,success,no
39,blue-collar,single,primary,no,-360,yes,no,unknown,3,209,2,-1,0,unknown,no
55,management,divorced,tertiary,no,0,no,no,cellular,18,309,4,-1,0,unknown,yes
41,admin.,single,secondary,no,4464,yes,no,telephone,21,1425,2,-1,0,unknown,no
30,management,married,tertiary,no,1942,yes,yes,cellular,21,436,2,178,3,other,yes
43,services,married,secondary,no,0,no,no,unknown,26,483,1,-1,0,unknown,no
50,blue-collar,married,primary,no,0,yes,no,cellular,11,503,3,339,2,failure,no
33,services,single,tertiary,no,395,yes,no,cellular,23,1359,6,-1,0,unknown,yes
30,admin.,single,secondary,no,983,yes,no,cellular,27,189,2,-1,0,unknown,yes
44,blue-collar,married,primary,no,8,no,no,cellular,28,531,1,-1,0,unknown,no
37,management,married,tertiary,no,2672,yes,no,cellular,11,549,1,-1,0,unknown,no
36,services,single,secondary,no,948,no,yes,cellular,29,92,2,-1,0,unknown,no
40,entrepreneur,single,secondary,no,5,no,yes,cellular,15,117,3,-1,0,unknown,no
56,blue-collar,married,primary,no,551,no,no,unknown,29,27,1,-1,0,unknown,no
50,admin.,married,unknown,no,4861,no,no,cellular,17,256,2,-1,0,unknown,no
58,retired,married,secondary,no,992,no,no,cellular,25,46,1,-1,0,unknown,no
47,management,married,secondary,no,407,yes,no,cellular,17,145,3,-1,0,unknown,no
38,management,married,tertiary,no,4174,no,no,cellular,23,336,2,184,5,failure,yes
30,blue-collar,married,primary,no,4,yes,no,unknown,2,34,1,-1,0,unknown,no
29,admin.,single,secondary,no,-309,yes,yes,unknown,4,215,1,-1,0,unknown,no
45,technician,married,secondary,no,1998,no,no,cellular,4,237,5,-1,0,unknown,yes
39,admin.,divorced,tertiary,no,1087,no,yes,cellular,23,85,2,-1,0,unknown,no
58,retired,married,tertiary,no,0,no,no,cellular,21,138,2,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,83,no,no,cellular,20,267,2,-1,0,unknown,yes
33,blue-collar,divorced,secondary,no,474,no,no,cellular,22,400,2,-1,0,unknown,no
48,admin.,divorced,secondary,no,362,no,no,cellular,13,529,1,-1,0,unknown,yes
58,retired,divorced,secondary,no,-370,no,no,cellular,17,1449,1,-1,0,unknown,no
30,management,single,tertiary,no,640,no,no,cellular,6,124,4,213,2,failure,no
25,management,single,tertiary,no,222,no,no,cellular,27,114,1,-1,0,unknown,no
26,student,single,secondary,no,0,no,no,cellular,2,1223,2,-1,0,unknown,yes
44,management,divorced,tertiary,no,96,no,no,cellular,25,119,2,-1,0,unknown,no
46,technician,divorced,secondary,no,-90,no,yes,telephone,17,270,1,-1,0,unknown,yes
43,entrepreneur,married,tertiary,no,1,yes,yes,cellular,15,61,2,-1,0,unknown,no
46,technician,married,tertiary,no,217,yes,no,cellular,14,141,1,346,2,other,no
55,retired,divorced,tertiary,no,816,no,no,cellular,18,113,3,-1,0,unknown,no
48,technician,married,secondary,no,1600,no,no,cellular,5,117,1,-1,0,unknown,no
60,retired,married,secondary,no,0,no,no,cellular,5,143,3,-1,0,unknown,no
23,admin.,single,secondary,no,345,yes,no,unknown,27,330,2,-1,0,unknown,no
53,technician,single,tertiary,no,185,yes,no,cellular,8,1448,2,-1,0,unknown,yes
59,blue-collar,married,secondary,no,0,no,no,telephone,24,393,3,-1,0,unknown,no
59,blue-collar,married,secondary,no,681,yes,no,telephone,14,427,2,-1,0,unknown,no
33,self-employed,married,tertiary,no,0,yes,no,cellular,19,122,2,-1,0,unknown,no
34,technician,married,tertiary,no,11126,no,no,cellular,25,140,4,-1,0,unknown,no
38,management,married,tertiary,no,494,no,no,cellular,17,146,1,104,2,other,no
34,technician,married,tertiary,no,691,yes,yes,unknown,2,70,1,-1,0,unknown,no
